Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,4m,6m,1yr,2yr,2w%,1m%,4m%,6m%,1yr%,2yr%,done
2018-03-19 17:03:27,2018-03-16,HESM,Hess Midstream Partners LP,Gatling John A.,COO,P - Purchase,15.03,5100.0,20100.0,34.0,100725.0,14.44,15.03,15.2,18.84,16.16,17.55,-3.93,0.0,1.13,25.35,7.52,16.77,True
2018-03-12 18:05:36,2018-02-27,FCCO,First Community Corp /sc/,Butts Tanya A,"EVP, COO",P - Purchase,19.41,1243.0,1243.0,New,0.0,19.55,21.01,22.63,22.95,18.26,19.53,0.72,8.24,16.59,18.24,-5.92,0.62,True
2018-03-09 17:23:50,2018-03-08,STRL,Sterling Construction Co Inc,Wadsworth Con L,"EVP, COO",P - Purchase,13.0,8000.0,68670.0,13.0,99440.0,11.08,11.34,13.03,14.86,13.09,13.95,-14.77,-12.77,0.23,14.31,0.69,7.31,True
2018-03-07 16:44:50,2018-03-05,TFSL,Tfs Financial Corp,Weil Meredith S,COO of subsidiary,P - Purchase,12.67,5330.0,49352.0,12.0,79897.0,11.83,12.16,13.44,12.67,14.24,18.08,-6.63,-4.03,6.08,0.0,12.39,42.7,True
2018-03-07 16:36:19,2018-03-06,AYTU,"Aytu Bioscience, Inc",Disbrow Jarrett,COO,P - Purchase,78.0,226105.0,439490.0,106.0,101747.0,98.0,112.0,52.0,44.1,10.3,8.0,25.64,43.59,-33.33,-43.46,-86.79,-89.74,True
2018-03-07 16:01:18,2018-03-02,OESX,"Orion Energy Systems, Inc.",Green Scott A.,COO,P - Purchase,0.93,50000.0,375157.0,15.0,45105.0,0.87,0.85,1.05,0.97,0.86,3.28,-6.45,-8.6,12.9,4.3,-7.53,252.69,True
2018-03-06 17:01:31,2018-03-02,PENN,Penn National Gaming Inc,Snowden Jay A,"Pres, COO",P - Purchase,25.95,10560.0,72567.0,17.0,274349.0,26.66,26.26,34.61,33.05,24.84,25.93,2.74,1.19,33.37,27.36,-4.28,-0.08,True
2018-03-02 13:59:03,2018-03-01,ADOM,"Adomani, Inc.",Eckert Richard A.,COO,P - Purchase,1.28,950.0,950.0,New,1129.0,1.37,1.18,1.16,0.7,0.26,0.18,7.03,-7.81,-9.38,-45.31,-79.69,-85.94,True
2018-03-01 11:07:25,2018-02-22,TDG,Transdigm Group Inc,Stein Kevin M,"Pres, COO",P - Purchase,265.92,1347.0,1347.0,New,399774.0,260.76,270.4,303.54,318.82,314.21,559.14,-1.94,1.68,14.15,19.89,18.16,110.27,True
2018-02-28 15:34:20,2018-02-27,BLL,Ball Corp,Fisher Daniel William,"SVP, COO Global Bev Pkg",P - Purchase,38.19,9000.0,35762.0,34.0,360900.0,40.63,37.67,36.63,40.35,44.61,64.59,6.39,-1.36,-4.08,5.66,16.81,69.13,True
2018-02-27 21:00:48,2018-02-23,LJPC,La Jolla Pharmaceutical Co,Carver Jennifer,COO,P - Purchase,32.15,1000.0,5500.0,22.0,32475.0,33.69,28.45,30.44,23.2,6.14,3.89,4.79,-11.51,-5.32,-27.84,-80.9,-87.9,True
2018-02-27 17:17:08,2018-02-26,PRIM,Primoris Services Corp,McCormick Thomas Edward,COO,P - Purchase,25.05,5266.0,9045.0,139.0,109901.0,25.77,23.97,27.07,26.31,19.17,21.17,2.87,-4.31,8.06,5.03,-23.47,-15.49,True
2018-02-22 08:41:39,2018-02-20,SAFE,"Safety, Income & Growth, Inc.",Jervis Geoffrey G,"COO, CFO",P - Purchase,15.45,33850.0,75288.0,82.0,550077.0,15.89,15.01,17.63,16.74,,33.05,2.85,-2.85,14.11,8.35,,113.92,True
2018-02-20 13:13:30,2018-02-20,ARR,"Armour Residential Reit, Inc.",Gruber Mark,COO,P - Purchase,15.48,2000.0,22300.0,10.0,45400.0,15.3,,16.05,,16.17,12.97,-1.16,,3.68,,4.46,-16.21,True
2018-02-20 09:55:36,2018-02-16,FSP,Franklin Street Properties Corp /ma/,Anchondo Eriel,COO,P - Purchase,7.0,2430.0,6300.0,63.0,20606.0,6.59,6.87,6.84,,5.21,7.53,-5.86,-1.86,-2.29,,-25.57,7.57,True
2018-02-12 15:09:04,2018-02-08,PBIP,"Prudential Bancorp, Inc.",Migliorino Anthony V.,"EVP, COO",P - Purchase,14.88,2000.0,18279.0,12.0,33597.0,15.47,15.86,15.34,17.02,15.69,16.35,3.97,6.59,3.09,14.38,5.44,9.88,True
2018-02-09 16:39:59,2017-10-25,NNUP,Nocopi Technologies Inc/md/,Stovold Terry,COO,P - Purchase,0.03,12000.0,12000.0,New,479.0,0.03,0.03,0.04,0.05,0.04,0.04,0.0,0.0,33.33,66.67,33.33,33.33,True
2018-02-07 18:40:24,2018-02-05,FCFS,"Firstcash, Inc",Stuart Thomas Brent,"Pres, COO",P - Purchase,69.92,1080.0,8283.0,15.0,79531.0,,71.18,86.12,89.57,66.94,81.85,,1.8,23.17,28.1,-4.26,17.06,True
2018-02-05 14:27:31,2018-02-01,VICI,Vici Properties Inc.,Payne John W R,"Pres, COO",P - Purchase,17.25,20000.0,20000.0,New,400000.0,16.41,15.93,16.2,17.7,17.55,20.8,-4.87,-7.65,-6.09,2.61,1.74,20.58,True
2018-01-31 15:39:57,2018-01-30,MOFG,"Midwestone Financial Group, Inc.",Kramer Kevin E,COO,P - Purchase,29.62,1000.0,5833.0,21.0,33338.0,27.75,29.02,29.95,31.63,24.68,28.89,-6.31,-2.03,1.11,6.79,-16.68,-2.46,True
2018-01-31 13:17:49,2018-01-31,MCB,Metropolitan Bank Holding Corp.,Perri Gerard A,"EVP, COO",P - Purchase,46.7,2000.0,2224.0,893.0,90861.0,45.66,45.3,48.99,52.55,31.1,46.84,-2.23,-3.0,4.9,12.53,-33.4,0.3,True
2017-12-29 17:07:56,2017-12-27,LJPC,La Jolla Pharmaceutical Co,Carver Jennifer,COO,P - Purchase,32.18,1000.0,4500.0,29.0,33215.0,30.46,36.51,30.8,30.44,14.47,7.39,-5.34,13.46,-4.29,-5.41,-55.03,-77.04,True
2017-12-28 17:35:04,2017-12-26,MUX,McEwen Mining Inc.,Ochoa Xavier,"Pres, COO",P - Purchase,2.26,12600.0,12600.0,New,29736.0,2.36,2.31,2.06,2.15,1.8,1.61,4.42,2.21,-8.85,-4.87,-20.35,-28.76,True
2017-12-26 17:33:03,2017-12-22,HSDT,"Helius Medical Technologies, Inc.",Laviscount Joyce N,"CFO, COO",P - Purchase,370.83,79082.0,129306.0,157.0,155001.0,391.3,407.75,276.5,385.0,283.5,57.05,5.52,9.96,-25.44,3.82,-23.55,-84.62,True
2017-12-22 10:46:06,2017-11-09,EML,Eastern Co,Labbadia Angelo,"VP, COO",P - Purchase,24.39,1398.0,1398.0,New,39563.0,,26.46,24.35,26.28,26.91,25.2,,8.49,-0.16,7.75,10.33,3.32,True
2017-12-21 16:41:16,2017-12-21,OFC,Corporate Office Properties Trust,Adkins Paul R,"EVP,COO",P - Purchase,24.61,10000.0,29465.0,51.0,290600.0,,23.17,,23.97,23.41,26.6,,-5.85,,-2.6,-4.88,8.09,True
2017-12-19 18:15:21,2017-12-15,IO,Ion Geophysical Corp,Usher Christopher Theron,"EVP, COO, E, P OPER OPTIMIZAT",P - Purchase,13.4,14850.0,52217.0,40.0,200475.0,19.75,21.35,25.75,24.15,9.67,8.67,47.39,59.33,92.16,80.22,-27.84,-35.3,True
2017-12-18 19:43:47,2017-12-14,IO,Ion Geophysical Corp,Usher Christopher Theron,"EVP, COO, E, P OPER OPTIMIZAT",P - Purchase,13.4,18176.0,37367.0,95.0,237197.0,19.75,21.35,25.75,24.15,9.67,8.67,47.39,59.33,92.16,80.22,-27.84,-35.3,True
2017-12-05 14:53:33,2017-12-04,HVBC,"Hv Bancorp, Inc.",Jacobsen J Christopher,"EVP, COO",P - Purchase,14.5,2000.0,12614.0,19.0,30000.0,14.63,15.73,14.55,14.51,14.9,14.86,0.9,8.48,0.34,0.07,2.76,2.48,True
2017-11-28 20:26:53,2017-11-20,BKGM,Bankguam Holding Co,Leon Guerrero William David,"EVP, COO",P - Purchase,10.46,10000.0,76141.0,15.0,122500.0,10.52,10.48,10.28,9.83,9.82,10.06,0.57,0.19,-1.72,-6.02,-6.12,-3.82,True
2017-11-28 14:50:22,2017-11-27,BKSC,Bank of South Carolina Corp,Boyd Susanne King,COO,P - Purchase,14.43,1000.0,5944.0,20.0,9470.0,14.51,15.06,16.51,,18.09,16.85,0.55,4.37,14.41,,25.36,16.77,True
2017-11-22 11:15:52,2017-11-21,NWBI,"Northwest Bancshares, Inc.",Seiffert Ronald J,"Pres, COO",P - Purchase,13.38,6300.0,6300.0,New,102690.0,13.73,13.94,14.31,13.84,14.59,14.71,2.62,4.19,6.95,3.44,9.04,9.94,True
2017-11-21 15:15:23,2017-11-21,SBT,"Sterling Bancorp, Inc.",Lopp Thomas W. Jr.,"Pres, CFO, COO",P - Purchase,12.71,7000.0,7000.0,New,84000.0,13.2,12.51,14.42,13.14,11.44,9.43,3.86,-1.57,13.45,3.38,-9.99,-25.81,True
2017-11-17 17:47:54,2017-11-15,METC,"Ramaco Resources, Inc.",Clemens Mark Allen,COO,P - Purchase,4.21,15000.0,92320.0,19.0,63894.0,4.77,5.04,6.84,7.16,7.82,3.86,13.3,19.71,62.47,70.07,85.75,-8.31,True
2017-11-16 13:45:50,2017-11-14,LPTX,"Leap Therapeutics, Inc.",Lawlor Augustine,"COO, 10%",P - Purchase,7.14,1057769.0,6535671.0,19.0,6436524.0,6.8,6.77,7.22,7.09,6.53,1.48,-4.76,-5.18,1.12,-0.7,-8.54,-79.27,True
2017-11-07 16:05:30,2017-11-06,SPRO,"Spero Therapeutics, Inc.",Larkin Cristina,COO,P - Purchase,14.15,1500.0,1500.0,New,21000.0,13.86,10.5,11.55,12.45,9.6,11.94,-2.05,-25.8,-18.37,-12.01,-32.16,-15.62,True
2017-11-01 16:54:14,2017-10-30,BPMP,Bp Midstream Partners LP,Maret Gerald J,COO,P - Purchase,12.78,2500.0,2500.0,New,45000.0,12.68,12.76,14.32,12.21,13.57,11.92,-0.78,-0.16,12.05,-4.46,6.18,-6.73,True
2017-10-31 16:37:40,2017-10-30,EYE,"National Vision Holdings, Inc.",McAllister Raymond J.,COO,P - Purchase,29.7,11200.0,74772.0,18.0,246400.0,29.98,32.84,35.51,31.61,43.85,27.24,0.94,10.57,19.56,6.43,47.64,-8.28,True
2017-10-31 16:05:45,2017-10-27,MBIN,Merchants Bancorp,Dunlap Michael J.,"Pres, Co-COO (1)",P - Purchase,15.96,1500.0,12925.0,13.0,24000.0,16.63,16.88,19.06,20.53,25.98,16.28,4.2,5.76,19.42,28.63,62.78,2.01,True
2017-10-30 14:44:50,2017-10-30,ARR,"Armour Residential Reit, Inc.",Gruber Mark,COO,P - Purchase,16.07,4000.0,19958.0,25.0,101520.0,16.14,16.86,15.45,,16.57,13.89,0.44,4.92,-3.86,,3.11,-13.57,True
2017-10-05 09:55:17,2017-10-02,ISBA,Isabella Bank Corp,Schwind Jerome E,"Pres, COO",P - Purchase,23.98,502.0,4543.0,12.0,14353.0,23.77,24.27,23.37,22.41,22.55,,-0.88,1.21,-2.54,-6.55,-5.96,,True
2017-09-13 17:03:12,2017-09-08,BKSC,Bank of South Carolina Corp,Boyd Susanne King,COO,P - Purchase,13.56,730.0,760.0,999.0,6913.0,14.59,14.86,14.7,14.98,,17.48,7.6,9.59,8.41,10.47,,28.91,True
2017-09-08 17:14:11,2017-09-07,FCX,Freeport-McMoran Inc,Conger Harry M. IV,"Pres, COO FM Americas",P - Purchase,13.71,36180.0,73943.0,96.0,551021.0,13.54,13.8,18.26,18.83,15.49,10.44,-1.24,0.66,33.19,37.35,12.98,-23.85,True
2017-09-07 13:02:45,2017-09-05,ZEUS,Olympic Steel Inc,Greiff Andrew S,"EVP, COO",P - Purchase,17.94,3500.0,9021.0,63.0,62125.0,19.27,20.62,21.74,24.02,22.23,12.21,7.41,14.94,21.18,33.89,23.91,-31.94,True
2017-08-31 19:17:31,2017-08-31,CXDO,"Crexendo, Inc.",Gaylor Douglas Walter,COO,P - Purchase,2.8,1000.0,3500.0,40.0,1648.0,2.7,2.5,2.7,2.27,2.46,4.43,-3.57,-10.71,-3.57,-18.93,-12.14,58.21,True
2017-08-23 16:26:53,2017-08-23,LONE,Lonestar Resources Us Inc.,Schneider Barry,COO,P - Purchase,5.1,7200.0,53700.0,15.0,20736.0,5.0,7.25,7.35,10.0,0.0,0.0,-1.96,42.16,44.12,96.08,0.0,0.0,True
2017-08-23 14:50:08,2017-08-23,FOSL,"Fossil Group, Inc.",White John A.,"Exec VP, COO",P - Purchase,8.64,13000.0,144640.0,10.0,94362.0,8.0,8.88,6.86,8.38,24.49,11.5,-7.41,2.78,-20.6,-3.01,183.45,33.1,True
2017-08-22 11:38:37,2017-08-21,HVBC,"Hv Bancorp, Inc.",Jacobsen J Christopher,"EVP, COO",P - Purchase,13.98,3500.0,10475.0,50.0,49525.0,13.51,14.28,14.38,14.48,14.72,15.27,-3.36,2.15,2.86,3.58,5.29,9.23,True
2017-08-18 20:16:44,2017-08-16,SNES,"Senestech, Inc.",Altman Andrew,COO,P - Purchase,50.8,20000.0,20000.0,New,55392.0,46.8,36.6,14.98,13.26,31.8,31.4,-7.87,-27.95,-70.51,-73.9,-37.4,-38.19,True
2017-08-16 12:08:58,2017-08-15,TFSL,Tfs Financial Corp,Weil Meredith S,COO of subsidiary,P - Purchase,11.92,5021.0,45498.0,12.0,77323.0,12.18,,12.18,11.96,13.0,14.94,2.18,,2.18,0.34,9.06,25.34,True
2017-08-15 13:46:58,2017-08-14,PESI,Perma Fix Environmental Services Inc,Duff Mark,"EVP, COO",P - Purchase,3.4,3000.0,6000.0,100.0,10275.0,3.45,3.8,3.85,3.6,4.3,3.85,1.47,11.76,13.24,5.88,26.47,13.24,True
2017-08-15 13:19:57,2017-08-09,VUZI,Vuzix Corp,Boris Paul A,COO,P - Purchase,6.25,10000.0,110000.0,10.0,61000.0,6.15,6.1,6.35,9.5,7.6,3.57,-1.6,-2.4,1.6,52.0,21.6,-42.88,True
2017-08-15 10:42:22,2017-08-11,WMK,Weis Markets Inc,Schertle Kurt A,SVP COO,P - Purchase,41.01,1000.0,1000.0,New,45470.0,40.44,37.58,33.79,36.96,52.0,39.07,-1.39,-8.36,-17.61,-9.88,26.8,-4.73,True
2017-08-14 18:07:28,2017-08-10,XENE,Xenon Pharmaceuticals Inc.,Mortimer Ian,"CFO, COO",P - Purchase,2.7,15000.0,20300.0,283.0,43225.0,3.15,3.05,2.3,3.35,10.55,8.96,16.67,12.96,-14.81,24.07,290.74,231.85,True
2017-08-09 13:14:06,2017-06-20,STRL,Sterling Construction Co Inc,Wadsworth Con L,"EVP, COO Office",P - Purchase,11.12,19000.0,23869.0,390.0,210579.0,12.95,13.04,14.7,17.67,12.55,13.37,16.46,17.27,32.19,58.9,12.86,20.23,True
2017-07-31 15:54:29,2017-07-31,ARR,"Armour Residential Reit, Inc.",Gruber Mark,COO,P - Purchase,16.52,2000.0,15619.0,15.0,50658.0,,17.25,16.07,,15.95,15.65,,4.42,-2.72,,-3.45,-5.27,True
2017-07-24 16:29:40,2017-07-24,DBD,"Diebold Nixdorf, Inc",Wunram Jurgen,"SVP, COO",P - Purchase,22.72,2000.0,10740.0,23.0,43880.0,20.17,19.24,17.91,16.24,12.25,10.56,-11.22,-15.32,-21.17,-28.52,-46.08,-53.52,True
2017-06-30 19:27:08,2017-06-28,GPMT,Granite Point Mortgage Trust Inc.,Plust Steven,COO,P - Purchase,13.4,25000.0,45000.0,125.0,487500.0,13.59,13.31,13.61,12.87,13.27,14.93,1.42,-0.67,1.57,-3.96,-0.97,11.42,True
2017-06-29 13:43:23,2017-06-29,COOL,"Polarityte, Inc.",Swanson Edward Winslow,COO,P - Purchase,10.2,120.0,1189.0,11.0,2916.0,9.97,9.85,9.71,9.67,0.0,0.0,-2.25,-3.43,-4.8,-5.2,0.0,0.0,True
2017-06-29 09:29:10,2017-06-27,SAFE,"Safety, Income & Growth, Inc.",Jervis Geoffrey G,"COO, CFO",P - Purchase,17.52,28420.0,28420.0,New,568400.0,18.01,16.69,16.87,16.31,16.91,19.39,2.8,-4.74,-3.71,-6.91,-3.48,10.67,True
2017-06-15 12:24:44,2017-06-14,COOL,"Polarityte, Inc.",Swanson Edward Winslow,COO,P - Purchase,10.2,1439.0,1439.0,New,24813.0,9.97,9.85,9.71,9.67,0.0,0.0,-2.25,-3.43,-4.8,-5.2,0.0,0.0,True
2017-06-12 16:33:12,2017-06-08,CTHR,Charles & Colvard Ltd,O'Connell Don,COO,P - Purchase,0.95,15000.0,115620.0,15.0,13780.0,0.92,0.93,0.87,1.25,1.28,1.13,-3.16,-2.11,-8.42,31.58,34.74,18.95,True
2017-06-06 19:28:27,2017-06-05,CDEV,"Centennial Resource Development, Inc.",Smith Sean R.,COO,P - Purchase,15.05,10000.0,21540.0,87.0,150500.0,15.13,14.35,17.97,20.76,19.54,9.63,0.53,-4.65,19.4,37.94,29.83,-36.01,True
