Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,4m,6m,1yr,2yr,2w%,1m%,4m%,6m%,1yr%,2yr%,done
2018-08-30 17:44:52,2018-08-27,AIRI,Air Industries Group,Melluzzo Luciano M,Pres,P - Purchase,1.41,30000.0,30000.0,New,42900.0,1.38,1.39,0.78,1.2,1.1,1.38,-2.13,-1.42,-44.68,-14.89,-21.99,-2.13,True
2018-08-30 10:43:27,2018-08-29,LTBR,Lightbridge Corp,Grae Seth,"Pres, CEO",P - Purchase,12.12,11000.0,133815.0,9.0,11000.0,11.88,11.04,7.32,7.56,8.4,4.09,-1.98,-8.91,-39.6,-37.62,-30.69,-66.25,True
2018-08-29 16:18:24,2018-08-27,APA,Apache Corp,Riney Stephen J,"Exec Vice Pres, CFO",P - Purchase,41.1,6300.0,67077.0,10.0,274100.0,42.63,44.71,28.53,31.05,25.76,12.04,3.72,8.78,-30.58,-24.45,-37.32,-70.71,True
2018-08-28 21:50:20,2018-08-28,OSIS,Osi Systems Inc,Green James W,"Pres, Spacelabs Healthcare",P - Purchase,77.89,250.0,4064.0,7.0,19163.0,75.89,76.31,70.42,88.23,109.57,73.86,-2.57,-2.03,-9.59,13.28,40.67,-5.17,True
2018-08-27 18:53:57,2018-08-23,BNGO,"Bionano Genomics, Inc",Holmlin R. Erik,"Pres, CEO",P - Purchase,6.36,1630.0,1630.0,New,9984.0,6.55,6.99,6.45,4.09,2.75,0.44,2.99,9.91,1.42,-35.69,-56.76,-93.08,True
2018-08-27 17:48:43,2018-08-23,LILA,Liberty Latin America Ltd.,Nair Balan,"Pres, CEO",P - Purchase,17.24,110000.0,205098.0,116.0,1995619.0,19.04,20.5,15.39,17.11,15.72,8.74,10.44,18.91,-10.73,-0.75,-8.82,-49.3,True
2018-08-27 16:04:55,2018-08-23,SIF,Sifco Industries Inc,Knapper Peter William,"Pres, CEO",P - Purchase,5.2,2000.0,2000.0,New,10398.0,4.97,5.65,3.55,3.45,2.85,4.04,-4.42,8.65,-31.73,-33.65,-45.19,-22.31,True
2018-08-24 16:31:10,2018-08-23,PCB,Pacific City Financial Corp,Kim Henry,"Pres, CEO, Dir",P - Purchase,18.43,2000.0,19813.0,11.0,39650.0,,19.06,,14.6,16.05,8.96,,3.42,,-20.78,-12.91,-51.38,True
2018-08-24 09:54:43,2018-08-23,HBMD,Howard Bancorp Inc,Kunisch Robert D Jr.,Pres,P - Purchase,17.05,5000.0,5000.0,New,85800.0,17.85,18.0,13.75,13.42,14.7,9.66,4.69,5.57,-19.35,-21.29,-13.78,-43.34,True
2018-08-23 16:45:05,2018-08-22,FTEK,"Fuel Tech, Inc.",Arnone Vincent J,"Pres, CEO",P - Purchase,1.12,22967.0,472374.0,5.0,23472.0,1.16,1.35,1.25,1.21,1.11,0.75,3.57,20.54,11.61,8.04,-0.89,-33.04,True
2018-08-22 17:22:22,2018-08-20,SBUX,Starbucks Corp,Brewer Rosalind G,"group Pres, coo",P - Purchase,50.05,5000.0,7302.0,217.0,270200.0,52.05,54.51,62.45,64.97,84.57,,4.0,8.91,24.78,29.81,68.97,,True
2018-08-22 17:00:25,2018-08-22,SNGX,"Soligenix, Inc.",Schaber Christopher J,"COB, CEO, Pres",P - Purchase,1.41,3530.0,28625.0,14.0,5012.0,1.47,1.54,0.94,0.88,1.06,2.09,4.26,9.22,-33.33,-37.59,-24.82,48.23,True
2018-08-21 19:12:06,2018-08-17,RIGL,Rigel Pharmaceuticals Inc,Rodriguez Raul R,"CEO, Pres",P - Purchase,2.62,114000.0,173519.0,192.0,300002.0,3.41,3.21,2.71,2.24,2.41,1.8,30.15,22.52,3.44,-14.5,-8.02,-31.3,True
2018-08-21 16:30:59,2018-08-20,OCUL,"Ocular Therapeutix, Inc",Mattessich Antony C.,"Pres, CEO",P - Purchase,6.31,20000.0,57900.0,53.0,119000.0,6.99,6.45,5.33,3.51,4.86,8.21,10.78,2.22,-15.53,-44.37,-22.98,30.11,True
2018-08-21 16:09:13,2018-08-17,IDN,"Intellicheck, Inc.",Lewis Bryan,"Pres, CEO",P - Purchase,2.06,4834.0,16534.0,41.0,9980.0,2.17,2.0,2.15,2.45,5.53,7.11,5.34,-2.91,4.37,18.93,168.45,245.15,True
2018-08-21 16:00:22,2018-08-21,ERIE,Erie Indemnity Co,Necastro Timothy G,"Pres, CEO",P - Purchase,118.46,1550.0,15179.0,11.0,198230.0,118.25,119.94,123.27,143.54,253.29,174.57,-0.18,1.25,4.06,21.17,113.82,47.37,True
2018-08-20 17:36:40,2018-08-17,SGBX,"Sg Blocks, Inc.",Shetty Mahesh S,"CFO, Pres",P - Purchase,80.0,2500.0,25000.0,11.0,10348.0,67.4,77.2,70.0,59.2,16.0,2.56,-15.75,-3.5,-12.5,-26.0,-80.0,-96.8,True
2018-08-20 16:13:24,2018-08-20,CYH,Community Health Systems Inc,Smith Patton Paul,Division Pres,P - Purchase,3.56,10000.0,103417.0,11.0,35130.0,3.3,3.41,3.92,3.7,2.15,2.74,-7.3,-4.21,10.11,3.93,-39.61,-23.03,True
2018-08-20 16:08:52,2018-08-16,CUE,"Cue Biopharma, Inc.",Passeri Daniel R,"CEO, Pres",P - Purchase,7.91,6000.0,47600.0,14.0,48510.0,9.62,9.05,4.84,5.27,7.55,24.05,21.62,14.41,-38.81,-33.38,-4.55,204.05,True
2018-08-17 17:42:26,2018-08-16,CPT,Camden Property Trust,Oden D Keith,Pres,P - Purchase,85.59,43070.0,265716.0,19.0,4040827.0,85.73,85.26,86.54,84.31,96.5,84.44,0.16,-0.39,1.11,-1.5,12.75,-1.34,True
2018-08-16 17:02:02,2018-08-14,VRCA,Verrica Pharmaceuticals Inc.,White Ted,"Pres, CEO",P - Purchase,16.85,2505.0,7005.0,56.0,39310.0,17.6,16.42,10.25,12.27,10.36,13.79,4.45,-2.55,-39.17,-27.18,-38.52,-18.16,True
2018-08-16 17:00:33,2018-08-16,SGBX,"Sg Blocks, Inc.",Shetty Mahesh S,"CFO, Pres",P - Purchase,80.0,2500.0,22500.0,13.0,10373.0,67.4,77.2,70.0,59.2,16.0,2.56,-15.75,-3.5,-12.5,-26.0,-80.0,-96.8,True
2018-08-16 16:39:22,2018-08-15,SBH,"Sally Beauty Holdings, Inc.",Brickman Christian A.,"Pres, CEO",P - Purchase,14.7,16000.0,278664.0,6.0,222432.0,15.4,17.86,19.29,17.42,12.18,11.97,4.76,21.5,31.22,18.5,-17.14,-18.57,True
2018-08-16 16:31:02,2018-08-16,SGU,"Star Group, L.P.",Goldman Steven Jay,"Pres, CEO",P - Purchase,8.1,3000.0,38500.0,8.0,28132.0,8.03,8.13,8.19,7.91,8.71,,-0.86,0.37,1.11,-2.35,7.53,,True
2018-08-16 16:26:24,2018-08-14,ALBO,"Albireo Pharma, Inc.",Cooper Ronald Harold Wilfred,"Pres, CEO",P - Purchase,30.17,788.0,6734.0,13.0,25098.0,34.58,32.01,25.49,26.4,28.22,27.89,14.62,6.1,-15.51,-12.5,-6.46,-7.56,True
2018-08-16 16:04:35,2018-08-14,FMC,Fmc Corp,Douglas Mark,"Pres, COO",P - Purchase,69.05,4250.0,87766.0,5.0,366053.0,69.87,69.85,67.78,66.43,79.2,85.7,1.19,1.16,-1.84,-3.79,14.7,24.11,True
2018-08-16 15:30:27,2018-08-14,PRGO,Perrigo Co Plc,Andersen Svend,"EVP, Pres CHCI",P - Purchase,68.96,7200.0,7200.0,New,499896.0,72.31,71.78,59.01,43.69,42.66,51.13,4.86,4.09,-14.43,-36.64,-38.14,-25.86,True
2018-08-15 17:21:35,2018-08-14,CWGL,"Crimson Wine Group, Ltd",Delong Patrick M,"Pres, CEO",P - Purchase,9.18,1000.0,15789.0,7.0,9205.0,9.15,9.05,7.92,8.75,7.51,5.55,-0.33,-1.42,-13.73,-4.68,-18.19,-39.54,True
2018-08-15 17:06:13,2018-08-13,CTXR,"Citius Pharmaceuticals, Inc.",Holubiak Myron Z,"Pres, CEO, 10%",P - Purchase,1.48,784314.0,1304196.0,151.0,1000000.0,1.53,1.4,1.15,0.96,1.06,0.87,3.38,-5.41,-22.3,-35.14,-28.38,-41.22,True
2018-08-15 17:04:48,2018-08-10,EML,Eastern Co,Vlak August M.,"Pres, CEO",P - Purchase,24.82,3800.0,10876.0,54.0,93030.0,,27.96,,24.6,25.22,18.83,,12.65,,-0.89,1.61,-24.13,True
2018-08-15 16:49:55,2018-06-19,VRCA,Verrica Pharmaceuticals Inc.,White Ted,"Pres, CEO",P - Purchase,20.03,4500.0,4500.0,New,67500.0,19.82,18.45,13.95,10.25,8.95,11.55,-1.05,-7.89,-30.35,-48.83,-55.32,-42.34,True
2018-08-15 13:30:22,2018-08-14,SGU,"Star Group, L.P.",Goldman Steven Jay,"Pres, CEO",P - Purchase,8.1,10600.0,35500.0,43.0,100549.0,8.03,8.13,8.19,7.91,8.71,,-0.86,0.37,1.11,-2.35,7.53,,True
2018-08-14 19:38:24,2018-08-10,ALRN,Aileron Therapeutics Inc,Longenecker John P Phd,"Pres, CEO",P - Purchase,2.44,10000.0,10000.0,New,24500.0,2.15,3.54,2.17,1.13,0.65,1.16,-11.89,45.08,-11.07,-53.69,-73.36,-52.46,True
2018-08-14 17:54:15,2018-08-10,FFBW,"Ffbw, Inc.",Schaefer Edward H,"Pres, CEO",P - Purchase,9.64,1000.0,18500.0,6.0,11297.0,9.6,9.6,9.3,8.62,8.7,9.07,-0.41,-0.41,-3.53,-10.58,-9.75,-5.91,True
2018-08-13 20:55:50,2018-08-10,AUTO,"Autoweb, Inc.",Rowe Jared Robert,"Pres, CEO",P - Purchase,3.75,13800.0,74775.0,23.0,50232.0,3.55,3.55,2.0,3.31,3.51,1.08,-5.33,-5.33,-46.67,-11.73,-6.4,-71.2,True
2018-08-13 19:08:51,2018-08-13,AQMS,"Aqua Metals, Inc.",Cotton Stephen,Pres,P - Purchase,2.46,6400.0,80900.0,9.0,15967.0,2.43,2.68,2.07,2.49,1.92,1.03,-1.22,8.94,-15.85,1.22,-21.95,-58.13,True
2018-08-13 19:07:39,2018-08-10,VREX,Varex Imaging Corp,Sanyal Sunny,"Pres, CEO",P - Purchase,28.29,7000.0,30755.0,29.0,197260.0,31.14,30.35,26.35,27.77,30.65,15.97,10.07,7.28,-6.86,-1.84,8.34,-43.55,True
2018-08-13 16:43:04,2018-08-10,OCUL,"Ocular Therapeutix, Inc",Mattessich Antony C.,"Pres, CEO",P - Purchase,6.22,16900.0,37900.0,80.0,105287.0,6.31,6.99,6.66,3.84,5.17,7.45,1.45,12.38,7.07,-38.26,-16.88,19.77,True
2018-08-13 14:40:53,2018-08-13,SEE,Sealed Air Corp/de,Doheny Edward L II,"Pres, CEO",P - Purchase,36.98,5000.0,78145.0,7.0,198250.0,38.08,,34.82,36.14,40.22,27.59,2.97,,-5.84,-2.27,8.76,-25.39,True
2018-08-13 14:27:50,2018-08-10,CBAN,Colony Bankcorp Inc,Fountain T Heath,"Pres, CEO",P - Purchase,16.12,10000.0,10000.0,New,173900.0,16.4,,15.78,14.62,15.94,10.82,1.74,,-2.11,-9.31,-1.12,-32.88,True
2018-08-13 13:30:58,2018-08-10,NBTB,Nbt Bancorp Inc,Halliday Sarah A,"EVP, Pres Comm Banking",P - Purchase,36.1,850.0,6746.0,14.0,33305.0,37.67,,34.94,33.46,34.6,29.99,4.35,,-3.21,-7.31,-4.16,-16.93,True
2018-08-10 16:29:26,2018-08-09,NICK,Nicholas Financial Inc,Marohn Douglas W,"Pres, CEO",P - Purchase,10.99,6500.0,35197.0,23.0,71395.0,11.27,10.64,10.53,10.64,8.65,7.31,2.55,-3.18,-4.19,-3.18,-21.29,-33.48,True
2018-08-10 10:22:59,2018-08-08,SAFE,"Safety, Income & Growth, Inc.",Alvarado Marcos,"Pres, CIO",P - Purchase,16.23,13640.0,24451.0,126.0,237609.0,15.35,16.07,18.26,16.66,27.72,51.63,-5.42,-0.99,12.51,2.65,70.79,218.11,True
2018-08-10 08:32:16,2018-08-09,SGMS,Scientific Games Corp,Cottle Barry L,"Pres, CEO",P - Purchase,33.3,10000.0,76287.0,15.0,332400.0,31.2,27.15,19.48,24.49,19.87,15.24,-6.31,-18.47,-41.5,-26.46,-40.33,-54.23,True
2018-08-08 20:17:10,2018-08-07,HLTH,Nobilis Health Corp.,Efird Kenneth,Pres,P - Purchase,20.0,60000.0,597400.0,11.0,53000.0,10.89,9.93,0.0,0.0,0.0,0.0,-45.55,-50.35,0.0,0.0,0.0,0.0,True
2018-08-08 19:35:56,2018-08-07,IDRA,"Idera Pharmaceuticals, Inc.",Milano Vincent,"Pres, CEO",P - Purchase,6.25,10000.0,40816.0,32.0,55100.0,9.17,10.13,6.87,2.72,2.54,1.91,46.72,62.08,9.92,-56.48,-59.36,-69.44,True
2018-08-08 08:45:14,2018-08-07,VECO,Veeco Instruments Inc,Miller William John,Pres,P - Purchase,11.4,10000.0,115997.0,9.0,117950.0,10.85,11.8,8.76,9.75,11.86,12.61,-4.82,3.51,-23.16,-14.47,4.04,10.61,True
2018-08-08 08:40:13,2018-08-06,AGYS,Agilysys Inc,Srinivasan Ramesh,"Pres, CEO",P - Purchase,15.95,35000.0,160822.0,28.0,538491.0,16.7,15.57,16.49,16.42,23.23,20.28,4.7,-2.38,3.39,2.95,45.64,27.15,True
2018-08-06 16:16:41,2018-08-02,GHC,Graham Holdings Co,O'Shaughnessy Timothy J,"Pres, CEO",P - Purchase,540.26,3600.0,19974.0,22.0,1980744.0,549.67,543.44,624.87,643.62,685.07,,1.74,0.59,15.66,19.13,26.8,,True
2018-08-06 11:06:31,2018-08-03,VBIV,Vbi Vaccines Inc/bc,Baxter Jeff,"CEO, Pres",P - Purchase,2.07,13500.0,224905.0,6.0,27111.0,1.88,2.04,1.75,1.89,0.95,2.0,-9.18,-1.45,-15.46,-8.7,-54.11,-3.38,True
2018-08-06 07:02:20,2018-08-03,TROX,Tronox Ltd,Quinn Jeffry N,"Pres, CEO",P - Purchase,15.76,12000.0,183931.0,7.0,203580.0,14.23,,10.21,8.2,10.33,6.03,-9.71,,-35.22,-47.97,-34.45,-61.74,True
2018-08-02 19:01:43,2018-07-31,DCTH,"Delcath Systems, Inc.",Simpson Jennifer K.,"Pres, CEO",P - Purchase,1393.0,100.0,101.0,999.0,255.0,1260.0,1330.0,371.0,186.9,84.7,7.62,-9.55,-4.52,-73.37,-86.58,-93.92,-99.45,True
2018-08-02 16:59:58,2018-07-30,GNPX,"Genprex, Inc.",Pham Julien L,"Pres, COO",P - Purchase,2.93,500.0,500.0,New,1700.0,2.75,2.55,1.3,1.5,1.18,3.12,-6.14,-12.97,-55.63,-48.81,-59.73,6.48,True
2018-08-01 17:11:43,2018-07-31,NVAX,Novavax Inc,Glenn Gregory M,"Pres, R, D",P - Purchase,23.4,13007.0,60218.0,28.0,11446.0,25.0,31.2,34.4,41.0,5.86,46.04,6.84,33.33,47.01,75.21,-74.96,96.75,True
2018-08-01 17:01:59,2018-08-01,FMBM,F&m Bank Corp,Hanna Mark Christopher,"Pres, CEO",P - Purchase,33.55,26.0,225.0,13.0,1000.0,33.33,32.88,30.44,26.86,26.16,16.37,-0.66,-2.0,-9.27,-19.94,-22.03,-51.21,True
2018-08-01 13:39:55,2018-07-31,VBIV,Vbi Vaccines Inc/bc,Baxter Jeff,"CEO, Pres",P - Purchase,2.07,16800.0,211405.0,9.0,38237.0,1.88,2.04,1.75,1.89,0.95,2.0,-9.18,-1.45,-15.46,-8.7,-54.11,-3.38,True
2018-07-31 21:40:28,2018-07-26,OCX,Oncocyte Corp,Annett William,"Pres, CEO",P - Purchase,2.7,3500.0,3500.0,New,0.0,2.6,2.45,1.69,1.6,2.49,2.76,-3.7,-9.26,-37.41,-40.74,-7.78,2.22,True
2018-07-31 16:26:52,2018-07-31,LVS,Las Vegas Sands Corp,Goldstein Robert G,"Pres, COO",P - Purchase,62.33,10000.0,137057.0,8.0,711252.0,59.8,59.4,49.46,53.09,55.92,45.61,-4.06,-4.7,-20.65,-14.82,-10.28,-26.82,True
2018-07-27 11:58:21,2017-12-20,LFIN,Longfin Corp,Meenavalli Venkata,"Pres, CEO, COB, 10%",P - Purchase,41.0,2097970.0,44857515.0,5.0,0.0,53.5,43.17,28.19,3.75,1.33,0.45,30.49,5.29,-31.24,-90.85,-96.76,-98.9,True
2018-07-25 13:07:21,2018-07-23,TLRY,"Tilray, Inc.",Kennedy Brendan,"Pres, CEO",P - Purchase,24.3,14706.0,14706.0,New,250002.0,25.82,43.86,110.48,96.0,46.56,9.85,6.26,80.49,354.65,295.06,91.6,-59.47,True
2018-07-23 20:57:36,2018-07-19,GRMC,Goldrich Mining Co,Schara William V,"CEO, Pres",P - Purchase,0.03,1300000.0,3264470.0,66.0,45500.0,0.03,0.03,0.02,0.02,0.01,0.02,0.0,0.0,-33.33,-33.33,-66.67,-33.33,True
2018-07-18 17:00:32,2018-07-18,JAGX,"Jaguar Health, Inc.",Conte Lisa A,"CEO, Pres",P - Purchase,243.6,1500.0,7500.0,25.0,1669.0,212.1,190.05,97.65,64.89,18.6,1.48,-12.93,-21.98,-59.91,-73.36,-92.36,-99.39,True
2018-07-12 17:08:59,2018-07-11,MSVB,"Mid-Southern Bancorp, Inc.",Babey Alexander G.,"Pres, CEO",P - Purchase,12.13,20000.0,22346.0,853.0,200000.0,12.3,12.12,11.69,11.91,,11.87,1.4,-0.08,-3.63,-1.81,,-2.14,True
2018-07-10 16:23:59,2018-06-25,KNWN,"Know Labs, Inc.",Bosua Phillip,"CEO, Pres, 10%",P - Purchase,0.92,500000.0,2600000.0,24.0,125000.0,2.7,1.29,4.33,2.54,1.58,1.69,193.48,40.22,370.65,176.09,71.74,83.7,True
2018-07-10 15:37:36,2018-07-10,TAGS,Teucrium Commodity Trust,Gilbertie Sal,"Pres, 10%",P - Purchase,20.53,100.0,2000.0,5.0,2050.0,20.98,21.3,20.9,20.43,20.57,15.88,2.19,3.75,1.8,-0.49,0.19,-22.65,True
2018-07-03 16:51:42,2018-06-29,ISBA,Isabella Bank Corp,Schwind Jerome E,Pres,P - Purchase,22.46,305.0,6118.0,5.0,8171.0,22.89,22.68,22.98,20.66,19.77,15.97,1.91,0.98,2.32,-8.01,-11.98,-28.9,True
2018-07-03 09:37:57,2018-07-03,FMBM,F&m Bank Corp,Hanna Mark Christopher,Pres,P - Purchase,33.95,26.0,200.0,15.0,1000.0,33.95,33.55,30.88,29.99,27.98,16.84,0.0,-1.18,-9.04,-11.66,-17.58,-50.4,True
2018-07-02 17:00:26,2018-06-29,FNTE,Fintech Acquisition Corp. II,McEntee James J III,"Pres, CFO",P - Purchase,10.0,200000.0,944349.0,27.0,2010000.0,10.03,9.91,0.0,0.0,0.0,0.0,0.3,-0.9,0.0,0.0,0.0,0.0,True
2018-07-02 15:42:18,2018-07-02,IZEA,"Izea, Inc.",Murphy Edward H,"Pres, CEO",P - Purchase,1.02,100000.0,161140.0,164.0,100000.0,1.59,1.33,1.56,1.02,0.62,0.55,55.88,30.39,52.94,0.0,-39.22,-46.08,True
2018-07-02 10:24:08,2018-06-29,NICK,Nicholas Financial Inc,Marohn Douglas W,"Pres, CEO",P - Purchase,9.2,2800.0,22197.0,14.0,25116.0,9.46,9.09,12.0,10.88,9.06,5.62,2.83,-1.2,30.43,18.26,-1.52,-38.91,True
2018-06-25 14:58:40,2018-06-20,LODE,Comstock Mining Inc.,Degasperis Corrado F,"COB, Pres, CEO",P - Purchase,1.25,218000.0,459100.0,90.0,52365.0,1.35,1.1,1.15,0.8,0.9,0.48,8.0,-12.0,-8.0,-36.0,-28.0,-61.6,True
2018-06-21 18:20:41,2018-06-21,RFIL,R F Industries Ltd,Dawson Robert D,"Pres, CEO",P - Purchase,7.42,5000.0,15000.0,50.0,34998.0,,7.58,,7.91,7.89,4.63,,2.16,,6.6,6.33,-37.6,True
2018-06-20 18:53:14,2018-06-20,AUMN,Golden Minerals Co,Rehn Warren,"Pres, CEO",P - Purchase,0.33,20000.0,420000.0,5.0,6738.0,0.31,0.32,0.23,0.25,0.25,0.22,-6.06,-3.03,-30.3,-24.24,-24.24,-33.33,True
2018-06-20 16:52:37,2018-06-18,USX,Us Xpress Enterprises Inc,Fuller William Eric,"Pres, CEO, 10%",P - Purchase,15.3,296875.0,4232918.0,8.0,4750000.0,15.77,14.85,11.19,6.37,5.92,3.88,3.07,-2.94,-26.86,-58.37,-61.31,-74.64,True
2018-06-18 18:08:52,2018-06-18,AQMS,"Aqua Metals, Inc.",Cotton Stephen,Pres,P - Purchase,3.26,30000.0,74500.0,67.0,85500.0,2.85,3.08,2.92,2.07,1.89,0.58,-12.58,-5.52,-10.43,-36.5,-42.02,-82.21,True
2018-06-18 17:21:30,2018-06-15,OPRX,Optimizerx Corp,Paramore Miriam J,Pres,P - Purchase,8.0,5000.0,7897.0,173.0,40346.0,10.4,10.6,17.27,16.21,15.63,9.4,30.0,32.5,115.88,102.63,95.38,17.5,True
2018-06-18 08:30:32,2018-06-14,BSTG,"Biostage, Inc.",Yu Hong,Pres,P - Purchase,4.35,19350.0,50655.0,62.0,85464.0,4.52,3.97,2.8,2.7,2.58,3.25,3.91,-8.74,-35.63,-37.93,-40.69,-25.29,True
2018-06-15 10:41:56,2018-05-30,LYTS,Lsi Industries Inc,Lipsey Crawford C.,"Interim Pres, COO",P - Purchase,4.94,1000.0,1000.0,New,5640.0,4.78,4.78,4.44,4.01,2.81,,-3.24,-3.24,-10.12,-18.83,-43.12,,True
2018-06-14 19:17:59,2018-06-12,BSTG,"Biostage, Inc.",Yu Hong,Pres,P - Purchase,4.35,22650.0,31305.0,262.0,86478.0,4.52,3.97,2.8,2.7,2.58,3.25,3.91,-8.74,-35.63,-37.93,-40.69,-25.29,True
2018-06-14 16:08:43,2018-06-14,LLY,Lilly Eli & Co,Skovronsky Daniel,"SVP, CSO,, Pres LRL",P - Purchase,81.45,10000.0,55199.0,22.0,862200.0,80.0,84.11,101.16,,114.19,122.83,-1.78,3.27,24.2,,40.2,50.8,True
2018-06-14 16:03:32,2018-06-12,FFBW,"Ffbw, Inc.",Schaefer Edward H,"Pres, CEO",P - Purchase,9.39,1500.0,17500.0,9.0,16506.0,9.46,9.51,9.68,9.3,8.83,8.78,0.75,1.28,3.09,-0.96,-5.96,-6.5,True
2018-06-14 15:08:13,2018-06-08,ISIG,Insignia Systems Inc/mn,Glancy Kristine A,"Pres, CEO",P - Purchase,12.53,5400.0,114956.0,5.0,9828.0,11.9,11.76,12.11,12.6,8.05,4.62,-5.03,-6.15,-3.35,0.56,-35.75,-63.13,True
2018-06-14 14:56:14,2018-06-14,MTW,Manitowoc Co Inc,Pennypacker Barry,"Pres, CEO",P - Purchase,25.45,19600.0,79851.0,33.0,493722.0,25.86,27.39,23.97,19.75,15.48,8.38,1.61,7.62,-5.82,-22.4,-39.17,-67.07,True
2018-06-12 16:05:22,2018-06-08,SRNA,Surna Inc.,Bechtel Chris,"CEO, Pres",P - Purchase,0.16,781250.0,12414011.0,7.0,74219.0,0.19,0.17,0.14,0.1,0.05,0.04,18.75,6.25,-12.5,-37.5,-68.75,-75.0,True
2018-06-11 07:09:38,2018-06-08,ADMA,"Adma Biologics, Inc.",Grossman Adam S,"Pres, CEO",P - Purchase,4.74,73222.0,1409785.0,5.0,350001.0,4.91,4.4,6.21,5.16,4.95,2.73,3.59,-7.17,31.01,8.86,4.43,-42.41,True
2018-06-08 16:09:45,2018-06-06,HWKN,Hawkins Inc,Hawkins Patrick H.,"CEO, Pres",P - Purchase,16.89,15085.0,98632.0,18.0,516277.0,15.79,17.26,19.74,19.12,18.58,,-6.51,2.19,16.87,13.2,10.01,,True
2018-06-06 16:18:48,2018-06-04,HWKN,Hawkins Inc,Hawkins Patrick H.,"CEO, Pres",P - Purchase,16.89,6600.0,83547.0,9.0,214781.0,15.79,17.26,19.74,19.12,18.58,,-6.51,2.19,16.87,13.2,10.01,,True
2018-06-04 19:01:53,2018-05-31,EDUC,Educational Development Corp,O Keefe Daniel E,"CEO, Pres",P - Purchase,9.81,201.0,2662.0,8.0,4543.0,8.83,8.38,10.63,10.41,7.54,5.67,-9.99,-14.58,8.36,6.12,-23.14,-42.2,True
2018-06-04 17:06:44,2018-06-01,CAI,"Cai International, Inc.",Garcia Victor,"Pres, CEO",P - Purchase,23.22,10000.0,52882.0,23.0,242480.0,22.99,22.36,25.48,24.31,23.28,14.13,-0.99,-3.7,9.73,4.69,0.26,-39.15,True
2018-05-31 16:15:24,2018-05-30,PVNC,Prevention Insurance Com Inc,Ng Chee Chau,"Pres, 10%",P - Purchase,5.15,15638084.0,15638084.0,New,31276.0,9.2,7.0,3.0,3.0,5.24,1.75,78.64,35.92,-41.75,-41.75,1.75,-66.02,True
2018-05-31 16:02:28,2018-05-30,CBOE,"Cboe Global Markets, Inc.",Concannon Christopher R,"Pres, COO",P - Purchase,93.77,10000.0,152526.0,7.0,994400.0,99.31,100.3,99.98,107.57,92.43,122.22,5.91,6.96,6.62,14.72,-1.43,30.34,True
2018-05-30 15:12:53,2018-05-30,FMBM,F&m Bank Corp,Hanna Mark Christopher,Pres,P - Purchase,32.14,27.0,174.0,19.0,1000.0,34.52,33.95,32.62,,29.34,,7.41,5.63,1.49,,-8.71,,True
2018-05-25 13:54:17,2018-05-24,VBIV,Vbi Vaccines Inc/bc,Baxter Jeff,"CEO, Pres",P - Purchase,3.05,11000.0,163355.0,7.0,32890.0,3.01,3.03,1.8,2.05,1.95,0.93,-1.31,-0.66,-40.98,-32.79,-36.07,-69.51,True
2018-05-24 17:16:35,2018-05-23,CDTX,"Cidara Therapeutics, Inc.",Stein Jeffrey,"Pres, CEO",P - Purchase,5.95,212766.0,472437.0,82.0,1000000.0,5.4,5.35,4.25,4.04,2.3,2.47,-9.24,-10.08,-28.57,-32.1,-61.34,-58.49,True
2018-05-22 16:16:24,2018-05-18,VTIQ,Vectoiq Acquisition Corp.,Girsky Stephen J,"Pres, CEO, 10%",P - Purchase,10.4,468368.0,4528591.0,12.0,0.0,10.02,9.93,10.04,9.67,0.0,0.0,-3.65,-4.52,-3.46,-7.02,0.0,0.0,True
2018-05-21 13:30:21,2018-05-17,IDN,"Intellicheck, Inc.",Lewis Bryan,"Pres, CEO",P - Purchase,2.19,11700.0,11700.0,New,25214.0,2.33,2.17,1.98,2.4,3.53,4.02,6.39,-0.91,-9.59,9.59,61.19,83.56,True
2018-05-21 10:45:20,2018-05-17,RNDB,"Randolph Bancorp, Inc.",McDonough James P,"Pres, CEO",P - Purchase,16.12,5514.0,108737.0,5.0,88003.0,16.0,16.34,17.0,15.25,15.1,8.92,-0.74,1.36,5.46,-5.4,-6.33,-44.67,True
2018-05-21 08:03:39,2018-05-17,BOMN,Boston Omaha Corp,McLaughlin James A.,Subsidiary Pres,P - Purchase,25.26,7600.0,84600.0,10.0,201246.0,25.13,21.88,28.07,26.95,25.1,16.15,-0.51,-13.38,11.12,6.69,-0.63,-36.06,True
2018-05-21 08:00:44,2018-05-18,BOMN,Boston Omaha Corp,Scholl Michael Jeffrey,Subsidiary Pres,P - Purchase,25.26,1750.0,2850.0,159.0,46495.0,25.13,21.88,28.07,26.95,25.1,16.15,-0.51,-13.38,11.12,6.69,-0.63,-36.06,True
2018-05-18 18:12:35,2018-05-17,CWGL,"Crimson Wine Group, Ltd",Delong Patrick M,"Pres, CEO",P - Purchase,9.13,750.0,14789.0,5.0,6857.0,9.25,9.3,9.05,8.15,7.45,5.5,1.31,1.86,-0.88,-10.73,-18.4,-39.76,True
